numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude
250,FRA,France,2020,Very High,28,NOTAPPLICABLE,False,False,False,65905273,2438594133224.0,6.664,30.7,High income,19,4.272,6.054,17.1,37087.555,336.373,0.017,0.801,-0.031,Europe,Western Europe,Northern Hemisphere,46.0,2.0
250,FRA,France,2021,Very High,28,NOTAPPLICABLE,False,False,False,66083547,2604822841790.0,6.69,31.5,High income,18,4.65,6.661,17.1,39307.219,330.825,0.017,0.833,-0.129,Europe,Western Europe,Northern Hemisphere,46.0,2.0
826,GBR,United Kingdom,2013,Very High,18,NOTAPPLICABLE,False,False,False,64389386,2296252599482.0,6.883,32.7,High income,17,7.418,9.704,17.86,37094.207,158.219,0.034,1.354,0.275,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2014,Very High,18,NOTAPPLICABLE,False,False,False,64865914,2369725553442.0,6.875,33.1,High income,18,6.765,9.325,19.09,34774.93,190.845,0.034,1.237,0.207,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2015,Very High,18,NOTAPPLICABLE,False,False,False,65382107,2426435869267.0,6.867,33.3,High income,18,6.461,9.131,18.97,34863.777,239.227,0.034,1.193,0.343,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2016,Very High,18,NOTAPPLICABLE,False,False,False,65893359,2478973016876.0,6.725,33.1,High income,18,6.062,8.844,18.27,34099.367,237.927,0.034,1.129,0.324,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2017,Very High,18,NOTAPPLICABLE,False,False,False,66354473,2539548543933.0,6.714,32.6,High income,16,5.838,8.414,18.2,33924.512,277.959,0.035,1.077,0.187,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2018,Very High,18,NOTAPPLICABLE,False,False,False,66752473,2582848171416.0,6.814,33.7,High income,16,5.689,8.168,18.01,33653.051,311.597,0.035,1.034,0.35,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2019,Very High,18,NOTAPPLICABLE,False,False,False,67110958,2624285076706.0,7.054,32.8,High income,12,5.435,7.819,17.85,32676.998,341.011,0.035,0.984,0.158,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2020,Very High,18,NOTAPPLICABLE,False,False,False,67351860,2334804059780.0,7.165,32.7,High income,11,4.844,6.977,17.85,29440.059,374.262,0.035,0.928,0.136,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
826,GBR,United Kingdom,2021,Very High,18,NOTAPPLICABLE,False,False,False,67668788,2512190098029.0,7.064,32.4,High income,14,5.059,7.649,17.85,29422.24,344.991,0.035,0.929,0.03,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0
300,GRC,Greece,2013,Very High,33,NOTAPPLICABLE,False,False,False,10967534,241650188710.0,5.435,36.1,High income,43,7.45,7.657,19.36,29934.105,38.441,0.002,0.232,-1.868,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2014,Very High,33,NOTAPPLICABLE,False,False,False,10893169,242799798246.0,5.146,35.8,High income,48,7.219,7.368,18.79,28266.357,32.873,0.002,0.222,-1.711,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2015,Very High,33,NOTAPPLICABLE,False,False,False,10820902,242323725826.0,4.857,36.0,High income,54,6.924,7.005,17.81,28807.496,39.583,0.002,0.212,-1.947,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2016,Very High,33,NOTAPPLICABLE,False,False,False,10775506,241143085639.0,5.033,35.0,High income,55,6.622,7.041,16.77,28489.859,39.518,0.002,0.202,-2.179,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2017,Very High,33,NOTAPPLICABLE,False,False,False,10753532,243776808141.0,5.227,34.4,High income,53,6.96,7.327,15.94,29962.0,36.637,0.002,0.208,-2.328,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2018,Very High,33,NOTAPPLICABLE,False,False,False,10730846,247844015413.0,5.358,32.9,High income,50,6.689,7.587,14.94,30199.467,42.326,0.002,0.195,-0.135,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2019,Very High,33,NOTAPPLICABLE,False,False,False,10718581,252514250712.0,5.287,33.1,High income,51,6.133,7.026,15.17,29564.295,42.361,0.002,0.177,-2.258,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2020,Very High,33,NOTAPPLICABLE,False,False,False,10699370,229777821500.0,5.515,33.6,High income,48,5.194,6.41,15.17,25885.273,46.031,0.002,0.158,-1.752,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
300,GRC,Greece,2021,Very High,33,NOTAPPLICABLE,False,False,False,10579561,249158215293.0,5.723,32.9,High income,46,5.438,6.765,15.17,28596.289,57.441,0.002,0.156,-1.811,Europe,Southern Europe,Northern Hemisphere,39.0,22.0
191,HRV,Croatia,2013,Very High,40,NOTAPPLICABLE,False,False,False,4242403,80064089923.0,5.661,32.0,High income,39,4.337,5.675,16.33,22645.891,24.161,0.001,0.052,-0.323,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2014,Very High,40,NOTAPPLICABLE,False,False,False,4219485,79720242860.0,5.71,32.1,High income,39,4.183,4.778,15.32,22753.666,25.72,0.001,0.05,-0.097,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2015,Very High,40,NOTAPPLICABLE,False,False,False,4183732,81731110395.0,5.759,31.1,High income,40,4.253,5.364,15.74,21755.668,19.449,0.001,0.05,-0.201,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2016,Very High,40,NOTAPPLICABLE,False,False,False,4136438,84640158587.0,5.488,30.9,High income,45,4.371,5.587,16.97,22901.484,21.289,0.001,0.051,-0.799,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2017,Very High,40,NOTAPPLICABLE,False,False,False,4079198,87528490789.0,5.293,30.4,High income,48,4.587,5.713,16.48,23235.795,18.124,0.001,0.052,-0.911,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2018,Very High,40,NOTAPPLICABLE,False,False,False,4024868,89979865983.0,5.321,29.7,High income,51,4.396,6.142,16.81,24388.486,25.074,0.001,0.048,-0.619,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2019,Very High,40,NOTAPPLICABLE,False,False,False,3986338,93057982684.0,5.432,28.9,High income,47,4.47,6.038,17.06,24035.391,22.018,0.001,0.048,-0.186,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2020,Very High,40,NOTAPPLICABLE,False,False,False,3953956,85073361985.0,5.505,29.5,High income,49,4.267,5.817,17.06,23110.643,22.578,0.001,0.048,-0.589,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
191,HRV,Croatia,2021,Very High,40,NOTAPPLICABLE,False,False,False,3924607,96194363488.0,5.882,28.9,High income,41,4.434,6.046,17.06,25050.172,27.782,0.001,0.047,-0.884,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5
348,HUN,Hungary,2013,Very High,46,NOTAPPLICABLE,False,False,False,9889344,209511661762.0,4.775,31.5,High income,58,4.397,6.013,13.24,24070.496,9.747,0.002,0.123,-0.986,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2014,Very High,46,NOTAPPLICABLE,False,False,False,9862843,218378634753.0,4.7875,30.9,High income,57,4.425,5.953,14.93,24158.225,11.428,0.002,0.123,-0.941,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2015,Very High,46,NOTAPPLICABLE,False,False,False,9839211,226474616785.0,4.8,30.4,High income,55,4.733,6.031,13.55,25514.207,11.477,0.002,0.132,-0.828,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2016,Very High,46,NOTAPPLICABLE,False,False,False,9810529,231459349147.0,5.145,30.3,High income,51,4.795,6.182,13.92,26042.918,11.612,0.002,0.133,-0.743,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2017,Very High,46,NOTAPPLICABLE,False,False,False,9785608,241347220007.0,5.324,30.6,High income,47,5.051,6.737,13.85,27519.338,11.941,0.002,0.137,-0.764,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2018,Very High,46,NOTAPPLICABLE,False,False,False,9774395,254289117363.0,5.62,30.6,High income,44,5.051,6.822,14.75,27746.227,13.069,0.002,0.134,-0.73,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2019,Very High,46,NOTAPPLICABLE,False,False,False,9770346,266658311342.0,5.758,30.6,High income,41,5.031,6.661,15.27,28135.389,15.402,0.002,0.133,-1.452,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2020,Very High,46,NOTAPPLICABLE,False,False,False,9749459,254563881936.0,6.0,30.6,High income,36,4.832,6.203,15.27,27727.416,18.299,0.002,0.134,-0.513,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
348,HUN,Hungary,2021,Very High,46,NOTAPPLICABLE,False,False,False,9707848,272892486007.0,5.992,30.6,High income,36,4.978,6.737,15.27,29250.391,21.808,0.003,0.131,-0.728,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0
360,IDN,Indonesia,2013,High,114,EAP,False,False,False,255852464,2437876929100.0,5.348,38.9,Upper middle income,46,1.929,1.991,6.5,7131.105,82.807,0.034,1.399,4.843,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2014,High,114,EAP,False,False,False,258877395,2559933272409.0,5.3735,38.8,Upper middle income,45,1.924,1.97,6.53,7171.866,87.533,0.035,1.404,5.172,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2015,High,114,EAP,False,False,False,261799249,2684763880628.0,5.399,38.2,Upper middle income,44,2.105,2.083,6.65,7243.952,76.045,0.036,1.557,6.847,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2016,High,114,EAP,False,False,False,264627429,2819889903036.0,5.314,36.9,Upper middle income,47,2.071,2.073,6.34,7120.307,109.633,0.036,1.548,3.304,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2017,High,114,EAP,False,False,False,267346654,2962852274581.0,5.262,36.4,Upper middle income,51,2.136,2.123,6.48,7569.616,111.897,0.037,1.587,2.923,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2018,High,114,EAP,False,False,False,269951847,3116158974437.0,5.093,36.3,Upper middle income,55,2.25,2.248,6.66,7896.082,171.458,0.038,1.653,2.919,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2019,High,114,EAP,False,False,False,272489381,3272568062078.0,5.192,35.4,Upper middle income,53,2.441,2.438,6.77,8271.658,194.482,0.038,1.793,3.739,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2020,High,114,EAP,False,False,False,274814861,3204972631957.0,5.286,35.3,Upper middle income,52,2.268,2.292,6.77,7700.858,225.746,0.039,1.773,2.438,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
360,IDN,Indonesia,2021,High,114,EAP,False,False,False,276758056,3323654666991.0,5.345,35.5,Upper middle income,51,2.287,2.267,6.77,7937.188,243.844,0.04,1.717,2.503,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0
372,IRL,Ireland,2013,Very High,8,NOTAPPLICABLE,False,False,False,4624686,222738952818.0,7.076,33.5,High income,14,8.061,9.516,25.38,35677.523,15.832,0.001,0.106,1.074,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2014,Very High,8,NOTAPPLICABLE,False,False,False,4658236,236178350686.0,7.008,31.9,High income,14,7.911,9.6,26.37,35325.18,17.889,0.001,0.104,0.709,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2015,Very High,8,NOTAPPLICABLE,False,False,False,4702497,249955928768.0,6.94,31.8,High income,15,8.233,9.314,27.92,36983.117,21.597,0.001,0.109,1.214,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2016,Very High,8,NOTAPPLICABLE,False,False,False,4753506,255118282428.0,6.907,32.8,High income,15,8.492,9.442,32.19,38268.473,20.85,0.001,0.114,1.34,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2017,Very High,8,NOTAPPLICABLE,False,False,False,4810258,266528546717.0,6.977,31.4,High income,12,8.116,9.492,31.29,37987.566,24.831,0.001,0.109,1.324,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2018,Very High,8,NOTAPPLICABLE,False,False,False,4872559,282500483309.0,6.977,30.6,High income,11,7.988,9.507,37.25,38347.988,28.057,0.001,0.106,1.118,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2019,Very High,8,NOTAPPLICABLE,False,False,False,4933493,294503693886.0,7.021,30.3,High income,13,7.54,9.37,49.25,38065.551,32.338,0.001,0.1,0.858,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2020,Very High,8,NOTAPPLICABLE,False,False,False,4982602,274762344680.0,7.094,29.2,High income,13,7.035,7.986,49.25,35439.918,36.334,0.001,0.1,0.174,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
372,IRL,Ireland,2021,Very High,8,NOTAPPLICABLE,False,False,False,5028428,287639621097.0,7.085,29.4,High income,13,7.452,8.353,49.25,35772.973,31.71,0.001,0.102,0.36,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0
364,IRN,Iran,2013,High,76,SA,False,False,False,80414689,1287095594893.0,4.643,34.0,Upper middle income,59,7.586,6.043,12.06,33255.664,38.024,0.007,1.729,-0.293,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2014,High,76,SA,False,False,False,81502045,1352737013920.0,4.6645,34.8,Upper middle income,59,7.904,6.462,11.88,34196.25,37.562,0.007,1.816,-0.316,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2015,High,76,SA,False,False,False,82619365,1331012211481.0,4.686,35.3,Upper middle income,57,7.77,7.109,11.06,33441.344,33.961,0.008,1.813,-0.283,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2016,High,76,SA,False,False,False,83812230,1413723685657.0,4.813,35.9,Upper middle income,56,7.692,6.342,10.9,34845.238,39.221,0.008,1.822,-0.285,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2017,High,76,SA,False,False,False,85026761,1486668357750.0,4.692,36.7,Upper middle income,59,8.19,6.678,10.96,35561.832,44.166,0.008,1.936,-0.284,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2018,High,76,SA,False,False,False,86117999,1483607175221.0,4.707,37.4,Upper middle income,58,7.716,6.11,12.53,36251.887,26.966,0.008,1.809,0.624,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2019,High,76,SA,False,False,False,87051649,1438754460224.0,4.548,36.5,Upper middle income,58,8.354,7.061,13.16,37875.234,86.908,0.009,1.961,0.236,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2020,High,76,SA,False,False,False,87723448,1446203709942.0,4.672,35.8,Upper middle income,59,8.499,7.432,13.16,39001.836,61.588,0.009,2.121,0.108,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
364,IRN,Iran,2021,High,76,SA,False,False,False,88455490,1525523070071.0,4.721,35.5,Upper middle income,60,8.813,7.491,13.16,38159.27,38.438,0.009,2.114,0.024,Asia,Southern Asia,Northern Hemisphere,32.0,53.0
376,ISR,Israel,2013,Very High,22,NOTAPPLICABLE,False,False,False,7749369,235885601546.0,7.301,39.9,High income,10,8.142,10.911,25.55,34478.062,1.558,0.001,0.179,0.091,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2014,Very High,22,NOTAPPLICABLE,False,False,False,7897173,245129958334.0,7.2895,39.8,High income,9,7.633,10.947,26.0,33001.949,2.572,0.001,0.17,0.011,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2015,Very High,22,NOTAPPLICABLE,False,False,False,8052916,251223879854.0,7.278,39.7,High income,9,7.815,10.559,28.57,34152.684,3.489,0.001,0.178,-0.012,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2016,Very High,22,NOTAPPLICABLE,False,False,False,8210006,262584215516.0,7.267,39.0,High income,9,7.45,10.697,26.49,34174.199,4.893,0.001,0.173,0.486,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2017,Very High,22,NOTAPPLICABLE,False,False,False,8361796,273812314306.0,7.213,38.2,High income,9,7.038,10.104,28.61,34165.57,4.995,0.001,0.164,0.231,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2018,Very High,22,NOTAPPLICABLE,False,False,False,8510067,284956472967.0,7.19,38.6,High income,9,7.049,10.644,29.83,34337.16,5.518,0.001,0.163,0.116,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2019,Very High,22,NOTAPPLICABLE,False,False,False,8657466,296799271432.0,7.139,38.3,High income,10,6.809,10.213,30.76,34826.125,8.737,0.001,0.159,0.088,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2020,Very High,22,NOTAPPLICABLE,False,False,False,8800380,291287719910.0,7.129,37.8,High income,12,6.737,9.605,30.76,32400.352,11.447,0.001,0.169,0.046,Asia,Western Asia,Northern Hemisphere,31.5,34.75
376,ISR,Israel,2021,Very High,22,NOTAPPLICABLE,False,False,False,8942925,316373426613.0,7.157,37.9,High income,10,6.592,10.113,30.76,32656.467,14.236,0.001,0.16,0.02,Asia,Western Asia,Northern Hemisphere,31.5,34.75
380,ITA,Italy,2013,Very High,30,NOTAPPLICABLE,False,False,False,60653864,2010255414011.0,6.021,34.9,High income,32,6.091,8.057,13.74,30716.307,313.725,0.01,1.047,-0.703,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2014,Very High,30,NOTAPPLICABLE,False,False,False,60664169,2010164047423.0,5.984500000000001,34.7,High income,31,5.759,7.732,13.37,29940.508,333.739,0.01,0.985,-0.72,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2015,Very High,30,NOTAPPLICABLE,False,False,False,60575314,2025809415322.0,5.948,35.4,High income,32,5.964,7.607,13.16,30350.078,304.388,0.011,1.02,-0.637,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2016,Very High,30,NOTAPPLICABLE,False,False,False,60478103,2052012434345.0,5.977,35.2,High income,30,5.922,7.671,13.48,30333.92,299.222,0.011,1.012,-0.549,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2017,Very High,30,NOTAPPLICABLE,False,False,False,60390317,2086237040647.0,5.964,35.9,High income,32,5.84,7.613,13.55,30594.736,287.981,0.011,0.98,-0.665,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2018,Very High,30,NOTAPPLICABLE,False,False,False,60277496,2105551772855.0,6.0,35.2,High income,31,5.791,7.744,12.33,30853.664,315.249,0.011,0.95,-0.012,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2019,Very High,30,NOTAPPLICABLE,False,False,False,60130136,2115725732767.0,6.223,34.6,High income,25,5.648,7.492,11.85,30599.51,318.252,0.011,0.916,-0.381,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2020,Very High,30,NOTAPPLICABLE,False,False,False,59912763,1925751927111.0,6.387,35.2,High income,22,5.051,6.714,11.85,27764.078,320.361,0.011,0.861,-0.477,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
380,ITA,Italy,2021,Very High,30,NOTAPPLICABLE,False,False,False,59729353,2060299944789.0,6.483,34.8,High income,21,5.624,7.564,11.85,29887.174,319.47,0.011,0.911,0.04,Europe,Southern Europe,Northern Hemisphere,42.8333,12.8333
392,JPN,Japan,2013,Very High,19,NOTAPPLICABLE,False,False,False,127723642,4621006950566.0,6.064,31.5,High income,30,10.271,11.643,22.8,43658.484,324.029,0.028,3.719,-0.054,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2014,Very High,19,NOTAPPLICABLE,False,False,False,127486601,4634693421103.0,6.0255,31.3,High income,30,9.886,11.013,22.42,42606.789,357.539,0.028,3.553,-0.042,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2015,Very High,19,NOTAPPLICABLE,False,False,False,127275868,4707025000790.0,5.987,30.7,High income,29,9.585,10.378,20.3,42138.867,410.581,0.029,3.446,-0.035,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2016,Very High,19,NOTAPPLICABLE,False,False,False,127159950,4742508721138.0,5.921,31.8,High income,32,9.436,10.403,19.28,41646.914,400.425,0.029,3.39,-0.036,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2017,Very High,19,NOTAPPLICABLE,False,False,False,127064686,4821960242931.0,5.92,31.8,High income,34,9.321,10.145,19.47,42137.562,427.926,0.03,3.292,-0.009,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2018,Very High,19,NOTAPPLICABLE,False,False,False,126913432,4852985093686.0,5.915,32.9,High income,37,8.971,10.041,18.89,41899.98,457.705,0.03,3.099,0.008,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2019,Very High,19,NOTAPPLICABLE,False,False,False,126699421,4833467877373.0,5.886,33.0,High income,39,8.698,9.832,18.18,41086.219,459.348,0.031,2.972,-0.02,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2020,Very High,19,NOTAPPLICABLE,False,False,False,126304533,4626661481209.0,5.871,32.3,High income,43,8.213,9.372,18.18,38203.219,501.689,0.031,2.95,0.011,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
392,JPN,Japan,2021,Very High,19,NOTAPPLICABLE,False,False,False,125679342,4725883595048.0,5.94,32.3,High income,38,8.422,9.706,18.18,40020.164,540.688,0.032,2.871,0.036,Asia,Eastern Asia,Northern Hemisphere,36.0,138.0
398,KAZ,Kazakhstan,2013,Very High,56,ECA,False,True,False,17556502,400574375261.0,5.671,27.1,Upper middle income,38,14.441,11.432,38.56,41671.484,19.785,0.009,0.719,-0.934,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2014,Very High,56,ECA,False,True,False,17816285,417799078586.0,5.763,27.0,Upper middle income,38,16.79,12.234,39.4,43168.984,21.062,0.009,0.843,-0.209,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2015,Very High,56,ECA,False,True,False,18084175,421977118608.0,5.855,26.8,Upper middle income,33,16.758,13.829,44.26,35163.887,23.918,0.01,0.856,-0.675,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2016,Very High,56,ECA,False,True,False,18363600,425774884998.0,5.919,27.2,Upper middle income,33,16.431,12.428,37.86,38735.684,30.117,0.01,0.853,-0.697,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2017,Very High,56,ECA,False,True,False,18651931,442384368842.0,5.819,27.5,Upper middle income,39,17.034,12.835,34.22,41010.547,29.113,0.01,0.883,-0.547,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2018,Very High,56,ECA,False,True,False,18932725,460522121041.0,5.79,27.8,Upper middle income,40,17.408,12.028,32.72,41684.305,27.129,0.01,0.897,-0.843,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2019,Very High,56,ECA,False,True,False,19209556,481245619523.0,5.809,28.0,Upper middle income,40,15.411,10.997,34.41,41578.891,27.471,0.01,0.798,-0.432,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2020,Very High,56,ECA,False,True,False,19482116,468733212615.0,6.058,28.7,Upper middle income,33,14.464,11.216,34.41,37774.996,29.467,0.01,0.801,-0.308,Asia,Central Asia,Northern Hemisphere,48.0,68.0
398,KAZ,Kazakhstan,2021,Very High,56,ECA,False,True,False,19743607,487951301251.0,6.152,29.2,Upper middle income,32,12.404,9.691,34.41,41644.129,31.004,0.01,0.664,-0.46,Asia,Central Asia,Northern Hemisphere,48.0,68.0
410,KOR,South Korea,2013,Very High,19,NOTAPPLICABLE,False,False,False,50071168,1700045113031.0,6.267,31.2,High income,29,12.674,13.376,21.21,64755.305,32.286,0.006,1.799,-0.101,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2014,Very High,19,NOTAPPLICABLE,False,False,False,50539055,1754480590300.0,6.125500000000001,31.2,High income,28,12.453,13.746,21.49,64689.973,41.046,0.007,1.775,-0.043,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2015,Very High,19,NOTAPPLICABLE,False,False,False,50983909,1803763858886.0,5.984,33.2,High income,30,12.439,13.265,21.49,65128.559,48.042,0.007,1.791,-0.037,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2016,Very High,19,NOTAPPLICABLE,False,False,False,51297836,1856920794289.0,5.835,35.2,High income,35,12.435,13.05,21.6,67038.734,56.572,0.007,1.802,-0.084,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2017,Very High,19,NOTAPPLICABLE,False,False,False,51486268,1915599559593.0,5.838,34.9,High income,37,12.713,13.631,22.72,67581.461,68.386,0.008,1.819,-0.089,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2018,Very High,19,NOTAPPLICABLE,False,False,False,51640894,1971285914824.0,5.875,33.7,High income,38,12.977,14.508,21.65,68987.422,84.679,0.008,1.824,-0.057,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2019,Very High,19,NOTAPPLICABLE,False,False,False,51767844,2015521635585.0,5.895,33.2,High income,37,12.481,14.209,22.01,67917.344,98.352,0.008,1.742,-0.093,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2020,Very High,19,NOTAPPLICABLE,False,False,False,51858481,2001231642062.0,5.872,32.7,High income,42,11.524,13.152,22.01,65364.605,117.038,0.008,1.7,-0.106,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
410,KOR,South Korea,2021,Very High,19,NOTAPPLICABLE,False,False,False,51848401,2084182684453.0,5.845,32.9,High income,43,11.882,13.84,22.01,68918.578,138.026,0.009,1.671,-0.13,Asia,Eastern Asia,Northern Hemisphere,37.0,127.5
