,country,iso_code,year,co2_per_capita,consumption_co2_per_capita,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,population,gdp,energy_per_capita,renewables_consumption,happiness_index,happiness_index_rank,continent,hemisphere,human_development_groups,hdi_rank_2021,undp_developing_regions,material_footprint_per_capita,gini_index
1369,Peru,PER,2015,1.615,2.097,0.003,0.139,1.291,30457598.0,290642734598.0,9247.921,69.108,5.824,58.0,America,Southern Hemisphere,High,84.0,LAC,9.58,43.4
1370,Peru,PER,2016,1.707,2.153,0.003,0.149,1.325,30866497.0,302131843581.0,9684.865,69.438,5.743,64.0,America,Southern Hemisphere,High,84.0,LAC,9.32,43.6
1371,Peru,PER,2017,1.747,2.181,0.003,0.152,0.909,31324639.0,309742529723.0,9691.741,82.497,5.715,63.0,America,Southern Hemisphere,High,84.0,LAC,9.32,43.3
1372,Peru,PER,2018,1.756,2.213,0.004,0.152,0.777,31897590.0,322061010919.0,9982.715,88.46,5.663,65.0,America,Southern Hemisphere,High,84.0,LAC,9.24,42.4
1373,Peru,PER,2019,1.808,2.242,0.004,0.158,0.764,32449302.0,329252610797.0,10064.474,90.071,5.697,65.0,America,Southern Hemisphere,High,84.0,LAC,9.43,41.5
1374,Peru,PER,2020,1.438,1.866,0.004,0.134,0.571,32838577.0,292988745490.0,8766.572,87.938,5.797,63.0,America,Southern Hemisphere,High,84.0,LAC,9.43,43.7
1375,Peru,PER,2021,1.808,2.195,0.004,0.163,0.531,33155883.0,332691638600.0,9877.367,92.159,5.84,63.0,America,Southern Hemisphere,High,84.0,LAC,9.43,40.1
1376,Philippines,PHL,2013,0.929,1.275,0.007,0.269,0.789,102076334.0,674346563689.0,3778.861,60.254,4.985,92.0,Asia,Northern Hemisphere,Medium,116.0,EAP,5.55,
1377,Philippines,PHL,2014,0.964,1.321,0.007,0.282,0.624,103767127.0,717154029846.0,3909.477,60.627,5.029,,Asia,Northern Hemisphere,Medium,116.0,EAP,7.66,
1378,Philippines,PHL,2015,1.054,1.368,0.007,0.314,0.55,105312988.0,762678999551.0,4220.296,64.522,5.073,90.0,Asia,Northern Hemisphere,Medium,116.0,EAP,7.77,44.6
1379,Philippines,PHL,2016,1.126,1.541,0.007,0.34,0.534,106735721.0,817202925336.0,4547.887,67.591,5.279,82.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.16,
1380,Philippines,PHL,2017,1.235,1.637,0.007,0.371,0.513,108119691.0,873843247356.0,4925.253,70.595,5.43,72.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.45,
1381,Philippines,PHL,2018,1.278,1.686,0.007,0.381,0.45,109465284.0,929253628653.0,5028.468,71.161,5.524,71.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.39,42.3
1382,Philippines,PHL,2019,1.287,1.682,0.007,0.385,0.418,110804685.0,986114678778.0,5109.184,68.341,5.631,69.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.77,
1383,Philippines,PHL,2020,1.173,1.566,0.007,0.374,0.403,112081270.0,892256290776.0,4583.8,66.528,6.006,52.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.77,
1384,Philippines,PHL,2021,1.24,1.695,0.007,0.38,0.347,113100947.0,943141651518.0,4823.633,71.183,5.88,61.0,Asia,Northern Hemisphere,Medium,116.0,EAP,8.77,40.7
1403,Poland,POL,2013,8.41,7.949,0.013,0.912,-1.26,38259267.0,863601156195.0,29569.779,57.048,5.822,51.0,Europe,Northern Hemisphere,Very High,34.0,,16.55,33.1
1404,Poland,POL,2014,8.086,7.79,0.013,0.872,-1.279,38265113.0,896737189458.0,28468.607,64.378,5.8065,,Europe,Northern Hemisphere,Very High,34.0,,17.12,32.8
1405,Poland,POL,2015,8.168,7.816,0.013,0.883,-1.242,38266314.0,936043804062.0,28824.648,70.274,5.791,60.0,Europe,Northern Hemisphere,Very High,34.0,,17.55,31.8
1406,Poland,POL,2016,8.449,7.959,0.013,0.913,-1.161,38263260.0,963689941627.0,30061.346,67.435,5.835,58.0,Europe,Northern Hemisphere,Very High,34.0,,17.96,31.2
1407,Poland,POL,2017,8.796,8.295,0.013,0.935,-1.133,38254964.0,1013223736654.0,31585.154,71.379,5.973,46.0,Europe,Northern Hemisphere,Very High,34.0,,17.93,29.7
1408,Poland,POL,2018,8.779,8.597,0.013,0.914,-0.612,38241070.0,1073462064151.0,31957.33,68.534,6.123,42.0,Europe,Northern Hemisphere,Very High,34.0,,17.78,30.2
1409,Poland,POL,2019,8.304,8.101,0.013,0.856,-0.309,38225884.0,1121231497071.0,31059.262,79.444,6.182,40.0,Europe,Northern Hemisphere,Very High,34.0,,17.85,28.8
1410,Poland,POL,2020,7.914,7.549,0.013,0.859,-0.753,38171005.0,1098581305284.0,29845.539,87.02,6.186,43.0,Europe,Northern Hemisphere,Very High,34.0,,17.85,28.5
1411,Poland,POL,2021,8.693,8.258,0.014,0.897,-0.832,38040303.0,1173809548862.0,32196.334,92.762,6.166,44.0,Europe,Northern Hemisphere,Very High,34.0,,17.85,28.5
1421,Portugal,PRT,2013,4.604,4.872,0.001,0.136,-0.353,10458287.0,250405237435.0,27696.83,80.419,5.101,85.0,Europe,Northern Hemisphere,Very High,38.0,,12.56,36.2
1422,Portugal,PRT,2014,4.607,4.793,0.001,0.135,-0.397,10406203.0,252388910611.0,28038.432,85.419,5.1015,,Europe,Northern Hemisphere,Very High,38.0,,12.83,35.6
1423,Portugal,PRT,2015,5.037,5.08,0.001,0.148,-0.421,10370264.0,256911888409.0,27918.504,67.745,5.102,88.0,Europe,Northern Hemisphere,Very High,38.0,,13.33,35.5
1424,Portugal,PRT,2016,4.863,5.346,0.001,0.142,-0.251,10346377.0,262100101273.0,29949.295,86.212,5.123,94.0,Europe,Northern Hemisphere,Very High,38.0,,13.55,35.2
1425,Portugal,PRT,2017,5.34,5.756,0.001,0.153,-0.082,10330838.0,271290329012.0,29221.047,61.549,5.195,89.0,Europe,Northern Hemisphere,Very High,38.0,,13.98,33.8
1426,Portugal,PRT,2018,4.972,5.56,0.001,0.14,0.942,10325355.0,279020275961.0,29450.785,78.575,5.41,77.0,Europe,Northern Hemisphere,Very High,38.0,,12.34,33.5
1427,Portugal,PRT,2019,4.6,5.226,0.001,0.128,0.332,10343218.0,286505655767.0,28333.217,73.342,5.693,66.0,Europe,Northern Hemisphere,Very High,38.0,,12.25,32.8
1428,Portugal,PRT,2020,4.025,4.704,0.001,0.119,0.19,10370519.0,262724232089.0,25577.088,79.964,5.911,59.0,Europe,Northern Hemisphere,Very High,38.0,,12.25,34.7
1429,Portugal,PRT,2021,3.878,4.851,0.001,0.109,0.108,10390957.0,277181288542.0,25646.334,84.396,5.929,58.0,Europe,Northern Hemisphere,Very High,38.0,,12.25,34.6
1457,Qatar,QAT,2013,44.982,27.314,0.001,0.259,0.021,2032650.0,327388964338.0,237978.625,0.249,6.666,27.0,Asia,Northern Hemisphere,Very High,42.0,AS,41.15,
1458,Qatar,QAT,2014,41.31,28.178,0.001,0.258,0.011,2218378.0,344851898869.0,233130.469,0.335,6.6385000000000005,,Asia,Northern Hemisphere,Very High,42.0,AS,46.8,
1459,Qatar,QAT,2015,38.441,30.199,0.001,0.264,0.007,2427340.0,361242719905.0,245295.047,0.389,6.611,28.0,Asia,Northern Hemisphere,Very High,42.0,AS,47.71,
1460,Qatar,QAT,2016,35.154,29.394,0.001,0.258,0.014,2599382.0,372311173588.0,225636.406,0.405,6.375,36.0,Asia,Northern Hemisphere,Very High,42.0,AS,51.08,
1461,Qatar,QAT,2017,39.035,28.953,0.001,0.294,0.025,2706716.0,366733973367.0,208396.75,0.424,6.375,35.0,Asia,Northern Hemisphere,Very High,42.0,AS,44.9,35.1
1462,Qatar,QAT,2018,37.166,27.513,0.001,0.279,0.013,2761144.0,371263146890.0,207650.469,0.441,6.374,32.0,Asia,Northern Hemisphere,Very High,42.0,AS,33.57,
1463,Qatar,QAT,2019,36.252,27.843,0.001,0.273,0.008,2797927.0,373817411294.0,209158.016,0.388,6.374,29.0,Asia,Northern Hemisphere,Very High,42.0,AS,33.72,
1464,Qatar,QAT,2020,36.145,28.162,0.001,0.288,0.006,2803375.0,360517012801.0,183122.625,0.441,,,Asia,Northern Hemisphere,Very High,42.0,AS,33.72,
1465,Qatar,QAT,2021,37.082,26.448,0.001,0.283,0.004,2814988.0,366245595916.0,192920.656,0.439,,,Asia,Northern Hemisphere,Very High,42.0,AS,33.72,
1466,Romania,ROU,2013,3.927,3.857,0.004,0.223,-0.269,20062913.0,357789262640.0,18420.879,53.035,5.033,90.0,Europe,Northern Hemisphere,Very High,53.0,,13.74,36.9
1467,Romania,ROU,2014,3.973,4.019,0.005,0.224,-0.225,19968179.0,372532510801.0,18986.027,65.569,5.0785,,Europe,Northern Hemisphere,Very High,53.0,,13.72,36.0
1468,Romania,ROU,2015,3.928,3.964,0.005,0.22,-0.591,19871018.0,384306463712.0,19180.48,68.48,5.124,86.0,Europe,Northern Hemisphere,Very High,53.0,,15.52,35.9
1469,Romania,ROU,2016,3.873,4.024,0.005,0.216,-0.683,19777049.0,395288226514.0,19269.059,70.954,5.528,71.0,Europe,Northern Hemisphere,Very High,53.0,,15.39,34.4
1470,Romania,ROU,2017,4.034,4.237,0.005,0.221,-0.292,19689405.0,456012361225.0,19702.773,64.221,5.825,57.0,Europe,Northern Hemisphere,Very High,53.0,,15.21,36.0
1471,Romania,ROU,2018,4.076,4.497,0.005,0.217,1.213,19597874.0,473122658487.0,20004.775,68.848,5.945,52.0,Europe,Northern Hemisphere,Very High,53.0,,15.45,35.8
1472,Romania,ROU,2019,3.933,4.366,0.005,0.207,-0.458,19501542.0,456564507688.0,19681.396,65.608,6.07,48.0,Europe,Northern Hemisphere,Very High,53.0,,16.04,34.8
1473,Romania,ROU,2020,3.813,4.176,0.005,0.21,-0.305,19392467.0,483499378450.0,19053.199,66.143,6.124,47.0,Europe,Northern Hemisphere,Very High,53.0,,16.04,34.6
1474,Romania,ROU,2021,4.026,4.465,0.005,0.21,-0.873,19248159.0,505119539256.0,20261.834,69.975,6.14,46.0,Europe,Northern Hemisphere,Very High,53.0,,16.04,33.9
1475,Russia,RUS,2013,11.324,9.563,0.086,4.642,1.806,144604105.0,3500216789791.0,55548.391,464.846,5.464,68.0,Europe,Northern Hemisphere,Very High,52.0,,10.37,40.9
1476,Russia,RUS,2014,11.298,9.301,0.087,4.617,0.881,144925639.0,3525987597216.0,55599.285,443.592,5.59,,Europe,Northern Hemisphere,Very High,52.0,,9.99,36.9
1477,Russia,RUS,2015,11.254,8.735,0.088,4.619,3.079,145307612.0,3456429719677.0,54577.699,428.028,5.716,64.0,Europe,Northern Hemisphere,Very High,52.0,,8.67,36.5
1478,Russia,RUS,2016,11.177,8.729,0.089,4.604,3.122,145778668.0,3463123938280.0,55468.086,467.186,5.856,56.0,Europe,Northern Hemisphere,Very High,52.0,,9.07,36.7
1479,Russia,RUS,2017,11.362,8.917,0.089,4.617,2.931,146186798.0,3526353842599.0,55653.059,467.004,5.963,49.0,Europe,Northern Hemisphere,Very High,52.0,,9.57,35.5
1480,Russia,RUS,2018,11.677,8.542,0.09,4.655,2.166,146430146.0,3625347362801.0,57585.199,479.074,5.81,59.0,Europe,Northern Hemisphere,Very High,52.0,,9.17,35.3
1481,Russia,RUS,2019,11.632,8.778,0.091,4.596,1.812,146533063.0,3705035583500.0,57120.422,487.594,5.648,68.0,Europe,Northern Hemisphere,Very High,52.0,,9.49,35.7
1482,Russia,RUS,2020,11.149,8.735,0.092,4.642,1.435,146371295.0,3606716578675.0,55172.793,536.377,5.546,73.0,Europe,Northern Hemisphere,Very High,52.0,,9.49,33.7
1483,Russia,RUS,2021,11.482,8.49,0.093,4.542,1.647,145836172.0,3809571453737.0,57127.566,545.825,5.477,76.0,Europe,Northern Hemisphere,Very High,52.0,,9.49,35.1
1628,Slovakia,SVK,2013,6.584,7.387,0.002,0.101,0.954,5410422.0,122917618179.0,35965.223,17.951,5.969,46.0,Europe,Northern Hemisphere,Very High,45.0,,20.04,28.1
1629,Slovakia,SVK,2014,6.225,6.95,0.002,0.095,1.078,5415238.0,126232947119.0,33446.344,18.253,5.982,,Europe,Northern Hemisphere,Very High,45.0,,20.97,26.1
1630,Slovakia,SVK,2015,6.37,7.062,0.002,0.098,1.262,5420278.0,132755573802.0,33760.246,18.012,5.995,45.0,Europe,Northern Hemisphere,Very High,45.0,,21.54,26.5
1631,Slovakia,SVK,2016,6.445,7.489,0.002,0.099,1.513,5427262.0,135336424966.0,34039.949,19.355,6.078,45.0,Europe,Northern Hemisphere,Very High,45.0,,22.58,25.2
1632,Slovakia,SVK,2017,6.657,7.272,0.002,0.101,1.261,5435702.0,139312659832.0,35799.367,19.088,6.098,40.0,Europe,Northern Hemisphere,Very High,45.0,,21.91,23.2
1633,Slovakia,SVK,2018,6.648,7.487,0.002,0.099,0.909,5443229.0,144927513498.0,35143.781,17.168,6.173,39.0,Europe,Northern Hemisphere,Very High,45.0,,18.96,25.0
1634,Slovakia,SVK,2019,6.211,7.12,0.002,0.091,0.712,5450627.0,148579167627.0,33913.332,19.316,6.198,38.0,Europe,Northern Hemisphere,Very High,45.0,,19.14,23.2
1635,Slovakia,SVK,2020,5.715,6.588,0.002,0.089,0.574,5455028.0,143565091421.0,33203.387,19.806,6.281,37.0,Europe,Northern Hemisphere,Very High,45.0,,19.14,24.2
1636,Slovakia,SVK,2021,6.477,7.328,0.002,0.096,0.443,5442766.0,147892579134.0,35868.371,19.772,6.331,34.0,Europe,Northern Hemisphere,Very High,45.0,,19.14,24.1
1637,Slovenia,SVN,2013,7.361,8.674,0.0,0.043,2.203,2056452.0,51803647300.0,39280.562,13.898,6.06,44.0,Europe,Northern Hemisphere,Very High,23.0,,26.35,26.2
1638,Slovenia,SVN,2014,6.592,8.364,0.0,0.038,2.018,2058395.0,53237651266.0,40255.164,17.463,5.954,,Europe,Northern Hemisphere,Very High,23.0,,25.92,25.7
1639,Slovenia,SVN,2015,6.631,8.563,0.0,0.039,2.052,2059946.0,54414237086.0,36270.613,11.518,5.848,55.0,Europe,Northern Hemisphere,Very High,23.0,,25.28,25.4
1640,Slovenia,SVN,2016,7.019,8.761,0.0,0.041,2.011,2061379.0,56151179265.0,38740.152,13.094,5.768,63.0,Europe,Northern Hemisphere,Very High,23.0,,26.99,24.8
1641,Slovenia,SVN,2017,7.097,9.418,0.001,0.041,2.044,2062410.0,58855036945.0,39139.125,11.595,5.758,62.0,Europe,Northern Hemisphere,Very High,23.0,,26.39,24.2
1642,Slovenia,SVN,2018,7.037,9.932,0.001,0.04,1.599,2069484.0,61476689663.0,39812.316,14.045,5.948,51.0,Europe,Northern Hemisphere,Very High,23.0,,24.63,24.6
1643,Slovenia,SVN,2019,6.745,9.617,0.001,0.038,1.728,2083438.0,63598215879.0,38399.168,13.753,6.118,44.0,Europe,Northern Hemisphere,Very High,23.0,,25.38,24.4
1644,Slovenia,SVN,2020,6.123,8.765,0.001,0.037,1.347,2102421.0,60849951865.0,36764.934,15.055,6.363,33.0,Europe,Northern Hemisphere,Very High,23.0,,25.38,24.0
1645,Slovenia,SVN,2021,6.187,9.549,0.001,0.035,1.298,2113495.0,65846342756.0,36234.727,14.805,6.461,29.0,Europe,Northern Hemisphere,Very High,23.0,,25.38,24.3
1646,Sweden,SWE,2013,4.698,7.553,0.003,0.128,0.387,9600620.0,399973749048.0,62865.043,224.344,7.48,5.0,Europe,Northern Hemisphere,Very High,7.0,,27.96,28.8
1647,Sweden,SWE,2014,4.474,7.358,0.003,0.122,0.445,9696438.0,410604225974.0,61958.484,231.919,7.422000000000001,,Europe,Northern Hemisphere,Very High,7.0,,29.25,28.4
1648,Sweden,SWE,2015,4.42,7.056,0.003,0.122,0.512,9799483.0,429037422635.0,63479.047,274.841,7.364,8.0,Europe,Northern Hemisphere,Very High,7.0,,29.11,29.2
1649,Sweden,SWE,2016,4.364,7.086,0.003,0.122,0.572,9923281.0,437921057919.0,61411.199,242.278,7.291,10.0,Europe,Northern Hemisphere,Very High,7.0,,29.48,29.6
1650,Sweden,SWE,2017,4.211,7.058,0.003,0.118,0.685,10057864.0,449166531542.0,62771.066,255.426,7.284,10.0,Europe,Northern Hemisphere,Very High,7.0,,29.42,28.8
1651,Sweden,SWE,2018,4.113,6.985,0.003,0.114,0.692,10175400.0,457925387676.0,59869.379,246.462,7.314,9.0,Europe,Northern Hemisphere,Very High,7.0,,27.44,30.0
1652,Sweden,SWE,2019,3.967,6.518,0.003,0.11,0.75,10279120.0,467020665386.0,60882.551,265.789,7.343,7.0,Europe,Northern Hemisphere,Very High,7.0,,26.72,29.3
1653,Sweden,SWE,2020,3.537,5.807,0.003,0.104,0.763,10353682.0,456885314424.0,57977.379,296.72,7.353,7.0,Europe,Northern Hemisphere,Very High,7.0,,26.72,28.9
1654,Sweden,SWE,2021,3.703,6.354,0.003,0.105,0.828,10416134.0,481492421258.0,60836.348,307.327,7.363,7.0,Europe,Northern Hemisphere,Very High,7.0,,26.72,29.8
1718,Thailand,THA,2013,3.776,4.227,0.009,0.748,0.959,69845112.0,962095812070.0,18796.785,49.835,6.371,36.0,Asia,Northern Hemisphere,Very High,66.0,EAP,11.91,37.8
1719,Thailand,THA,2014,3.881,3.93,0.009,0.768,1.1,70216362.0,971562808709.0,19328.395,57.466,6.413,,Asia,Northern Hemisphere,Very High,66.0,EAP,10.81,37.0
1720,Thailand,THA,2015,3.928,3.888,0.009,0.783,0.889,70540787.0,1002011619070.0,19526.947,57.81,6.455,34.0,Asia,Northern Hemisphere,Very High,66.0,EAP,10.49,36.0
1721,Thailand,THA,2016,4.009,4.027,0.009,0.803,0.787,70859835.0,1036430730493.0,19835.943,64.814,6.474,33.0,Asia,Northern Hemisphere,Very High,66.0,EAP,10.4,36.7
1722,Thailand,THA,2017,3.982,4.079,0.01,0.788,0.754,71160183.0,1079732734924.0,20133.205,76.063,6.424,32.0,Asia,Northern Hemisphere,Very High,66.0,EAP,10.74,36.4
1723,Thailand,THA,2018,4.039,4.28,0.01,0.785,1.247,71376081.0,1125329902301.0,20712.488,94.116,6.072,46.0,Asia,Northern Hemisphere,Very High,66.0,EAP,11.32,36.4
1724,Thailand,THA,2019,3.941,4.246,0.01,0.76,1.887,71522264.0,1149130685920.0,20689.293,102.623,6.008,52.0,Asia,Northern Hemisphere,Very High,66.0,EAP,11.75,34.9
1725,Thailand,THA,2020,3.796,4.189,0.01,0.773,2.008,71641484.0,1078332670656.0,19257.477,95.962,5.999,54.0,Asia,Northern Hemisphere,Very High,66.0,EAP,11.75,35.0
1726,Thailand,THA,2021,3.724,4.313,0.01,0.725,1.254,71727338.0,1095187026392.0,19334.578,97.35,5.985,54.0,Asia,Northern Hemisphere,Very High,66.0,EAP,11.75,34.9
1781,Turkey,TUR,2013,4.589,5.294,0.005,0.994,-0.054,76403032.0,1551491738617.0,18483.398,182.671,5.345,77.0,Asia,Northern Hemisphere,Very High,48.0,ECA,17.97,40.2
1782,Turkey,TUR,2014,4.706,5.306,0.005,1.036,-0.16,78036154.0,1628131977724.0,18636.939,137.518,5.3385,,Asia,Northern Hemisphere,Very High,48.0,ECA,17.76,41.2
1783,Turkey,TUR,2015,4.845,5.401,0.006,1.095,-0.052,80014222.0,1727192876718.0,19859.234,215.766,5.332,76.0,Asia,Northern Hemisphere,Very High,48.0,ECA,18.16,42.9
1784,Turkey,TUR,2016,4.967,5.361,0.006,1.146,-0.112,81652087.0,1784590365590.0,20443.309,231.891,5.389,78.0,Asia,Northern Hemisphere,Very High,48.0,ECA,16.4,41.9
1785,Turkey,TUR,2017,5.183,5.554,0.006,1.197,-0.088,83083667.0,1918472081554.0,21512.551,224.584,5.5,69.0,Asia,Northern Hemisphere,Very High,48.0,ECA,16.48,43.5
1786,Turkey,TUR,2018,5.021,5.311,0.006,1.154,-0.457,84415966.0,1975637604336.0,21179.322,251.254,5.483,74.0,Asia,Northern Hemisphere,Very High,48.0,ECA,17.43,42.4
1787,Turkey,TUR,2019,4.763,4.907,0.006,1.096,-0.33,85357670.0,1991116616493.0,21663.299,337.335,5.373,79.0,Asia,Northern Hemisphere,Very High,48.0,ECA,17.49,43.8
1788,Turkey,TUR,2020,4.836,4.892,0.007,1.184,-0.003,86091691.0,2029749392174.0,21161.5,327.603,5.132,93.0,Asia,Northern Hemisphere,Very High,48.0,ECA,17.49,43.0
1789,Turkey,TUR,2021,5.276,5.168,0.007,1.241,0.23,86686254.0,2260196231771.0,22505.564,304.751,4.948,104.0,Asia,Northern Hemisphere,Very High,48.0,ECA,17.49,44.4
1826,Ukraine,UKR,2013,6.45,5.458,0.017,0.843,0.216,46126760.0,472286166147.0,29691.408,39.204,5.057,87.0,Europe,Northern Hemisphere,High,77.0,ECA,10.11,24.6
1827,Ukraine,UKR,2014,5.606,4.248,0.017,0.727,0.156,45972379.0,441233307180.0,26284.715,26.423,4.869,,Europe,Northern Hemisphere,High,77.0,ECA,9.36,24.0
1828,Ukraine,UKR,2015,4.889,3.657,0.017,0.632,0.409,45784904.0,398045419167.0,21915.693,18.461,4.681,111.0,Europe,Northern Hemisphere,High,77.0,ECA,9.47,25.5
1829,Ukraine,UKR,2016,5.132,4.187,0.017,0.661,0.203,45616831.0,407666198456.0,23017.719,23.772,4.324,123.0,Europe,Northern Hemisphere,High,77.0,ECA,10.48,25.0
1830,Ukraine,UKR,2017,4.914,4.395,0.017,0.621,0.211,45436037.0,417287091525.0,21466.02,27.809,4.096,132.0,Europe,Northern Hemisphere,High,77.0,ECA,10.83,26.0
1831,Ukraine,UKR,2018,5.13,4.718,0.017,0.631,0.177,45208903.0,431842093109.0,22384.719,33.007,4.103,138.0,Europe,Northern Hemisphere,High,77.0,ECA,11.26,26.1
1832,Ukraine,UKR,2019,4.942,4.657,0.018,0.599,0.137,44957451.0,445656664440.0,21301.547,30.631,4.332,133.0,Europe,Northern Hemisphere,High,77.0,ECA,11.91,26.6
1833,Ukraine,UKR,2020,4.635,4.353,0.018,0.589,0.123,44680008.0,428931213784.0,20556.209,42.929,4.561,123.0,Europe,Northern Hemisphere,High,77.0,ECA,11.91,25.6
1834,Ukraine,UKR,2021,4.755,4.583,0.018,0.571,0.108,44298642.0,443313281092.0,21105.271,54.635,4.875,110.0,Europe,Northern Hemisphere,High,77.0,ECA,11.91,
1844,United States,USA,2013,17.099,17.612,0.221,15.516,0.007,320110752.0,16122472460312.0,80374.148,1763.835,7.082,17.0,America,Northern Hemisphere,Very High,21.0,,28.09,40.9
1845,United States,USA,2014,17.119,17.821,0.224,15.596,0.232,323115377.0,16491319003554.0,80453.969,1815.237,7.1005,,America,Northern Hemisphere,Very High,21.0,,28.23,41.7
1846,United States,USA,2015,16.461,17.458,0.226,15.164,0.165,326126496.0,16937633974582.0,78949.203,1850.341,7.119,15.0,America,Northern Hemisphere,Very High,21.0,,28.33,41.5
1847,United States,USA,2016,15.935,16.884,0.228,14.82,0.32,329179423.0,17220065720000.0,78155.102,2045.8,7.104,13.0,America,Northern Hemisphere,Very High,21.0,,28.06,41.3
1848,United States,USA,2017,15.639,16.635,0.231,14.442,0.495,332204657.0,17606124654726.0,77729.664,2248.143,6.993,14.0,America,Northern Hemisphere,Very High,21.0,,28.12,41.4
1849,United States,USA,2018,16.001,16.966,0.233,14.595,0.297,335056492.0,18124692769570.0,79893.953,2300.448,6.886,18.0,America,Northern Hemisphere,Very High,21.0,,29.14,41.8
1850,United States,USA,2019,15.5,16.519,0.236,14.118,0.29,337790069.0,18540552700117.0,78683.469,2369.579,6.892,19.0,America,Northern Hemisphere,Very High,21.0,,29.65,41.9
1851,United States,USA,2020,13.817,15.034,0.238,13.34,0.255,339436156.0,18027359681343.0,72562.672,2477.656,6.94,18.0,America,Northern Hemisphere,Very High,21.0,,29.65,40.0
1852,United States,USA,2021,14.758,16.138,0.24,13.617,0.264,340161438.0,19099378164000.0,76307.383,2610.055,6.951,19.0,America,Northern Hemisphere,Very High,21.0,,29.65,39.7
1898,Vietnam,VNM,2013,1.672,1.348,0.005,0.429,1.329,90573103.0,488172621311.0,7244.138,148.249,5.533,63.0,Asia,Northern Hemisphere,High,115.0,EAP,7.8,
1899,Vietnam,VNM,2014,1.964,1.535,0.005,0.508,4.148,91679582.0,519523061605.0,7894.68,158.557,5.4465,,Asia,Northern Hemisphere,High,115.0,EAP,9.85,34.8
1900,Vietnam,VNM,2015,2.299,1.778,0.005,0.603,2.457,92823254.0,555822142751.0,8731.432,142.626,5.36,75.0,Asia,Northern Hemisphere,High,115.0,EAP,10.03,
1901,Vietnam,VNM,2016,2.351,1.845,0.005,0.624,1.809,94000115.0,593006635951.0,9326.302,161.555,5.061,96.0,Asia,Northern Hemisphere,High,115.0,EAP,8.09,35.3
1902,Vietnam,VNM,2017,2.392,1.807,0.006,0.633,1.496,95176978.0,634161327073.0,9981.674,216.395,5.074,94.0,Asia,Northern Hemisphere,High,115.0,EAP,8.16,
1903,Vietnam,VNM,2018,2.655,1.963,0.006,0.695,1.824,96237319.0,681501440291.0,11210.952,209.46,5.103,95.0,Asia,Northern Hemisphere,High,115.0,EAP,8.12,35.7
1904,Vietnam,VNM,2019,3.492,2.52,0.006,0.915,1.364,97173778.0,731653148132.0,12433.123,178.467,5.175,94.0,Asia,Northern Hemisphere,High,115.0,EAP,8.52,
1905,Vietnam,VNM,2020,3.697,2.65,0.006,1.031,1.212,98079196.0,752629620043.0,12527.92,209.976,5.353,83.0,Asia,Northern Hemisphere,High,115.0,EAP,8.52,36.8
1906,Vietnam,VNM,2021,3.176,2.247,0.006,0.852,1.125,98935101.0,771912038182.0,12365.529,267.416,5.411,79.0,Asia,Northern Hemisphere,High,115.0,EAP,8.52,
1943,South Africa,ZAF,2013,8.343,6.529,0.01,1.293,0.149,54678789.0,677278303675.0,26163.137,5.677,4.963,96.0,Africa,Southern Hemisphere,High,109.0,SSA,10.09,
1944,South Africa,ZAF,2014,8.663,6.509,0.01,1.358,0.081,55594840.0,686853872664.0,26046.393,11.72,4.8025,,Africa,Southern Hemisphere,High,109.0,SSA,8.41,59.6
1945,South Africa,ZAF,2015,8.065,6.175,0.01,1.292,0.072,56723536.0,695933197143.0,24952.885,18.241,4.642,113.0,Africa,Southern Hemisphere,High,109.0,SSA,8.06,
1946,South Africa,ZAF,2016,7.982,6.189,0.01,1.291,0.036,57259550.0,700558003750.0,25848.275,21.906,4.459,116.0,Africa,Southern Hemisphere,High,109.0,SSA,7.55,
1947,South Africa,ZAF,2017,7.634,6.028,0.011,1.223,-0.019,57635158.0,708670169977.0,25594.477,31.805,4.829,101.0,Africa,Southern Hemisphere,High,109.0,SSA,7.76,
1948,South Africa,ZAF,2018,7.742,6.063,0.011,1.235,0.005,58613001.0,719458334697.0,24053.697,32.227,4.724,105.0,Africa,Southern Hemisphere,High,109.0,SSA,7.6,
1949,South Africa,ZAF,2019,7.9,6.167,0.011,1.269,0.04,59587880.0,721641639539.0,24698.113,32.905,4.722,106.0,Africa,Southern Hemisphere,High,109.0,SSA,7.55,
1950,South Africa,ZAF,2020,7.188,5.537,0.011,1.238,0.046,60562374.0,675871755463.0,23110.006,36.073,4.814,109.0,Africa,Southern Hemisphere,High,109.0,SSA,7.55,
1951,South Africa,ZAF,2021,7.145,5.334,0.011,1.192,0.053,61502602.0,709077881289.0,22855.135,45.54,4.956,103.0,Africa,Southern Hemisphere,High,109.0,SSA,7.55,
